"year","country","sex","age","population","gdp_per_capita","suicides_no","suicide_per_100k"
1985,"Seychelles","male","15-24",7700,2947,3,38.961038961039
1985,"Seychelles","male","25-34",5200,2947,0,0
1985,"Seychelles","male","35-54",4400,2947,3,68.1818181818182
1985,"Seychelles","male","5-14",7900,2947,0,0
1985,"Seychelles","male","55-74",2800,2947,1,35.7142857142857
1985,"Seychelles","male","75+",600,2947,0,0
1985,"Singapore","female","15-24",253400,8142,25,9.86582478295185
1985,"Singapore","female","25-34",266700,8142,35,13.1233595800525
1985,"Singapore","female","35-54",285200,8142,27,9.46704067321178
1985,"Singapore","female","5-14",200400,8142,3,1.49700598802395
1985,"Singapore","female","55-74",125100,8142,25,19.9840127897682
1985,"Singapore","female","75+",24500,8142,19,77.5510204081633
1985,"Singapore","male","15-24",268000,8142,27,10.0746268656716
1985,"Singapore","male","25-34",280500,8142,52,18.5383244206774
1985,"Singapore","male","35-54",292500,8142,49,16.7521367521368
1985,"Singapore","male","5-14",215900,8142,0,0
1985,"Singapore","male","55-74",122400,8142,39,31.8627450980392
1985,"Singapore","male","75+",15900,8142,23,144.654088050314
1985,"Spain","female","15-24",3195300,5009,43,1.34572653584953
1985,"Spain","female","25-34",2677200,5009,59,2.20379500971164
1985,"Spain","female","35-54",4544800,5009,174,3.82855131138884
1985,"Spain","female","5-14",3104600,5009,1,0.0322102686336404
1985,"Spain","female","55-74",3683300,5009,277,7.52043004914072
1985,"Spain","female","75+",1174800,5009,131,11.150834184542
1985,"Spain","male","15-24",3330600,5009,176,5.28433315318561
1985,"Spain","male","25-34",2712700,5009,219,8.07313746451875
1985,"Spain","male","35-54",4471200,5009,497,11.115584183217
1985,"Spain","male","5-14",3295100,5009,8,0.242784740979029
1985,"Spain","male","55-74",3115900,5009,624,20.0263166340383
1985,"Spain","male","75+",691500,5009,305,44.1070137382502
1985,"Sri Lanka","female","15-24",1652000,431,943,57.0823244552058
1985,"Sri Lanka","female","25-34",1268000,431,426,33.596214511041
1985,"Sri Lanka","female","35-54",1402000,431,203,14.4793152639087
1985,"Sri Lanka","female","5-14",1768000,431,55,3.11085972850679
1985,"Sri Lanka","female","55-74",6e+05,431,80,13.3333333333333
1985,"Sri Lanka","female","75+",106000,431,23,21.6981132075472
1985,"Sri Lanka","male","15-24",1673000,431,1432,85.5947399880454
1985,"Sri Lanka","male","25-34",1288000,431,1024,79.5031055900621
1985,"Sri Lanka","male","35-54",1469000,431,824,56.0925799863853
1985,"Sri Lanka","male","5-14",1836000,431,71,3.86710239651416
1985,"Sri Lanka","male","55-74",680000,431,443,65.1470588235294
1985,"Sri Lanka","male","75+",115000,431,144,125.217391304348
1985,"Suriname","female","15-24",51400,2706,7,13.6186770428016
1985,"Suriname","female","25-34",18300,2706,0,0
1985,"Suriname","female","35-54",22600,2706,7,30.9734513274336
1985,"Suriname","female","5-14",52400,2706,1,1.90839694656489
1985,"Suriname","female","55-74",15000,2706,5,33.3333333333333
1985,"Suriname","female","75+",4200,2706,2,47.6190476190476
1985,"Suriname","male","15-24",53700,2706,17,31.6573556797021
1985,"Suriname","male","25-34",16100,2706,11,68.3229813664596
1985,"Suriname","male","35-54",20500,2706,20,97.5609756097561
1985,"Suriname","male","5-14",54600,2706,2,3.66300366300366
1985,"Suriname","male","55-74",11700,2706,6,51.2820512820513
1985,"Suriname","male","75+",2200,2706,2,90.9090909090909
1985,"Thailand","female","15-24",5558670,840,593,10.6680195082637
1985,"Thailand","female","25-34",4232095,840,254,6.00175563166706
1985,"Thailand","female","35-54",4923818,840,236,4.7930284994287
1985,"Thailand","female","5-14",6090740,840,46,0.755244847095755
1985,"Thailand","female","55-74",2055721,840,94,4.57260494006726
1985,"Thailand","female","75+",424010,840,17,4.00933940237259
1985,"Thailand","male","15-24",5671609,840,573,10.1029531478633
1985,"Thailand","male","25-34",4104134,840,453,11.0376513047576
1985,"Thailand","male","35-54",4748330,840,448,9.43489605819309
1985,"Thailand","male","5-14",6292413,840,29,0.460872482464199
1985,"Thailand","male","55-74",1912525,840,211,11.0325355224115
1985,"Thailand","male","75+",289378,840,28,9.67592560595484
1985,"Trinidad and Tobago","female","15-24",123000,7317,3,2.4390243902439
1985,"Trinidad and Tobago","female","25-34",93000,7317,2,2.1505376344086
1985,"Trinidad and Tobago","female","35-54",102000,7317,0,0
1985,"Trinidad and Tobago","female","5-14",121000,7317,0,0
1985,"Trinidad and Tobago","female","55-74",55000,7317,0,0
1985,"Trinidad and Tobago","female","75+",14000,7317,0,0
1985,"Trinidad and Tobago","male","15-24",123000,7317,4,3.2520325203252
1985,"Trinidad and Tobago","male","25-34",93000,7317,8,8.60215053763441
1985,"Trinidad and Tobago","male","35-54",1e+05,7317,9,9
1985,"Trinidad and Tobago","male","5-14",124000,7317,1,0.806451612903226
1985,"Trinidad and Tobago","male","55-74",51000,7317,2,3.92156862745098
1985,"Trinidad and Tobago","male","75+",9000,7317,0,0
1985,"United Kingdom","female","15-24",4549121,9231,86,1.89047510497083
1985,"United Kingdom","female","25-34",3899906,9231,176,4.51292928598792
1985,"United Kingdom","female","35-54",6879295,9231,505,7.34086850469416
1985,"United Kingdom","female","5-14",3542919,9231,2,0.0564506272934831
1985,"United Kingdom","female","55-74",6002096,9231,678,11.2960539118335
1985,"United Kingdom","female","75+",2418692,9231,237,9.79868457827619
1985,"United Kingdom","male","15-24",4731293,9231,411,8.68684311032946
1985,"United Kingdom","male","25-34",3969689,9231,620,15.618351966615
1985,"United Kingdom","male","35-54",6899879,9231,1208,17.5075533933276
1985,"United Kingdom","male","5-14",3740694,9231,3,0.080199021892729
1985,"United Kingdom","male","55-74",5170113,9231,915,17.6978723675865
1985,"United Kingdom","male","75+",1202838,9231,264,21.9480927606211
1985,"United States","female","15-24",19589000,19693,854,4.35958956557251
1985,"United States","female","25-34",21041000,19693,1242,5.90276127560477
1985,"United States","female","35-54",27763000,19693,2105,7.58203364189749
1985,"United States","female","5-14",16553000,19693,73,0.441007672325258
1985,"United States","female","55-74",21366000,19693,1568,7.33876251989142
1985,"United States","female","75+",7469000,19693,466,6.23912170303923
1985,"United States","male","15-24",19962000,19693,4267,21.3756136659653
1985,"United States","male","25-34",20986000,19693,5134,24.4639283331745
1985,"United States","male","35-54",26589000,19693,6053,22.765053217496
1985,"United States","male","5-14",17370000,19693,205,1.18019573978123
1985,"United States","male","55-74",17971000,19693,5302,29.5030883089422
1985,"United States","male","75+",4064000,19693,2177,53.5679133858268
1985,"Uruguay","female","15-24",240000,1729,5,2.08333333333333
1985,"Uruguay","female","25-34",203000,1729,3,1.47783251231527
1985,"Uruguay","female","35-54",347300,1729,16,4.60696803915923
1985,"Uruguay","female","5-14",263100,1729,2,0.760167236792094
1985,"Uruguay","female","55-74",270100,1729,21,7.77489818585709
1985,"Uruguay","female","75+",72800,1729,4,5.49450549450549
1985,"Uruguay","male","15-24",247000,1729,16,6.47773279352227
1985,"Uruguay","male","25-34",204000,1729,30,14.7058823529412
1985,"Uruguay","male","35-54",336400,1729,67,19.9167657550535
1985,"Uruguay","male","5-14",271000,1729,1,0.3690036900369
1985,"Uruguay","male","55-74",235800,1729,85,36.047497879559
1985,"Uruguay","male","75+",46900,1729,37,78.8912579957356
1986,"Antigua and Barbuda","female","15-24",7668,4740,0,0
1986,"Antigua and Barbuda","female","25-34",6209,4740,0,0
1986,"Antigua and Barbuda","female","35-54",6101,4740,0,0
1986,"Antigua and Barbuda","female","5-14",6907,4740,0,0
1986,"Antigua and Barbuda","female","55-74",3764,4740,0,0
1986,"Antigua and Barbuda","female","75+",1014,4740,0,0
1986,"Antigua and Barbuda","male","15-24",7563,4740,0,0
1986,"Antigua and Barbuda","male","25-34",6023,4740,0,0
1986,"Antigua and Barbuda","male","35-54",5947,4740,0,0
1986,"Antigua and Barbuda","male","5-14",6827,4740,0,0
1986,"Antigua and Barbuda","male","55-74",2771,4740,0,0
1986,"Antigua and Barbuda","male","75+",476,4740,0,0
1986,"Argentina","female","15-24",2367600,4072,101,4.26592329785437
1986,"Argentina","female","25-34",2197600,4072,96,4.36840189297415
1986,"Argentina","female","35-54",3374300,4072,188,5.57152594612216
1986,"Argentina","female","5-14",2971900,4072,7,0.235539553820788
1986,"Argentina","female","55-74",2317100,4072,201,8.67463639894696
1986,"Argentina","female","75+",540200,4072,48,8.88559792669382
1986,"Argentina","male","15-24",2428900,4072,186,7.6577874758121
1986,"Argentina","male","25-34",2246900,4072,209,9.30170457074191
1986,"Argentina","male","35-54",3365200,4072,478,14.2042077736836
1986,"Argentina","male","5-14",3061400,4072,10,0.326647938851506
1986,"Argentina","male","55-74",2008300,4072,530,26.3904795100334
1986,"Argentina","male","75+",365000,4072,230,63.013698630137
1986,"Australia","female","15-24",1315000,12288,77,5.85551330798479
1986,"Australia","female","25-34",1300200,12288,88,6.76818950930626
1986,"Australia","female","35-54",1888100,12288,169,8.95079709761136
1986,"Australia","female","5-14",1213900,12288,1,0.0823791086580443
1986,"Australia","female","55-74",1306500,12288,105,8.03673938002296
1986,"Australia","female","75+",405000,12288,23,5.67901234567901
1986,"Australia","male","15-24",1369000,12288,296,21.6216216216216
1986,"Australia","male","25-34",1317500,12288,367,27.8557874762808
1986,"Australia","male","35-54",1972000,12288,487,24.6957403651116
1986,"Australia","male","5-14",1277100,12288,18,1.40944326990839
1986,"Australia","male","55-74",1211800,12288,324,26.7370853276118
1986,"Australia","male","75+",233700,12288,89,38.0830124090715
1986,"Austria","female","15-24",625356,13911,60,9.59453495289083
1986,"Austria","female","25-34",558561,13911,80,14.3225180418969
1986,"Austria","female","35-54",941348,13911,182,19.3339763828042
1986,"Austria","female","5-14",445322,13911,1,0.224556612967695
1986,"Austria","female","55-74",835145,13911,195,23.3492387549467
1986,"Austria","female","75+",345431,13911,110,31.8442757019492
1986,"Austria","male","15-24",645787,13911,199,30.8151139617242
1986,"Austria","male","25-34",564104,13911,272,48.2180590813042
1986,"Austria","male","35-54",944245,13911,507,53.6936917855006
1986,"Austria","male","5-14",466847,13911,5,1.07101470074778
1986,"Austria","male","55-74",588309,13911,355,60.3424390923817
1986,"Austria","male","75+",158694,13911,173,109.014833579089
1986,"Barbados","female","15-24",26200,6720,0,0
1986,"Barbados","female","25-34",22000,6720,1,4.54545454545454
1986,"Barbados","female","35-54",24000,6720,0,0
1986,"Barbados","female","5-14",24100,6720,0,0
1986,"Barbados","female","55-74",19000,6720,0,0
1986,"Barbados","female","75+",7000,6720,0,0
1986,"Barbados","male","15-24",26200,6720,2,7.63358778625954
1986,"Barbados","male","25-34",22000,6720,1,4.54545454545454
1986,"Barbados","male","35-54",20000,6720,4,20
1986,"Barbados","male","5-14",24100,6720,0,0
1986,"Barbados","male","55-74",13000,6720,0,0
1986,"Barbados","male","75+",4000,6720,0,0
1986,"Belgium","female","15-24",729100,12992,40,5.48621588259498
1986,"Belgium","female","25-34",755700,12992,76,10.0569008865952
1986,"Belgium","female","35-54",1221200,12992,252,20.6354405502784
1986,"Belgium","female","5-14",602600,12992,1,0.16594756057086
1986,"Belgium","female","55-74",1039500,12992,255,24.5310245310245
1986,"Belgium","female","75+",419600,12992,90,21.4489990467112
1986,"Belgium","male","15-24",760500,12992,118,15.5161078238001
1986,"Belgium","male","25-34",786200,12992,236,30.0178071737471
1986,"Belgium","male","35-54",1237100,12992,476,38.4770835017379
1986,"Belgium","male","5-14",630300,12992,3,0.475963826749167
1986,"Belgium","male","55-74",889900,12992,444,49.8932464321834
1986,"Belgium","male","75+",215400,12992,211,97.9572887650882
1986,"Belize","female","15-24",17800,1552,1,5.61797752808989
1986,"Belize","female","25-34",12200,1552,0,0
1986,"Belize","female","35-54",15500,1552,0,0
1986,"Belize","female","5-14",18300,1552,0,0
1986,"Belize","female","55-74",8100,1552,0,0
1986,"Belize","female","75+",1700,1552,0,0
1986,"Belize","male","15-24",18200,1552,1,5.49450549450549
1986,"Belize","male","25-34",12100,1552,1,8.26446280991736
1986,"Belize","male","35-54",14800,1552,0,0
1986,"Belize","male","5-14",18900,1552,0,0
1986,"Belize","male","55-74",7600,1552,0,0
1986,"Belize","male","75+",1600,1552,0,0
1986,"Brazil","female","15-24",13514000,2257,331,2.44931182477431
1986,"Brazil","female","25-34",10614200,2257,257,2.42128469408905
1986,"Brazil","female","35-54",13195700,2257,335,2.53870579052267
1986,"Brazil","female","5-14",16001200,2257,35,0.218733594980376
1986,"Brazil","female","55-74",6093600,2257,163,2.67493763949061
1986,"Brazil","female","75+",1079400,2257,33,3.05725403001668
1986,"Brazil","male","15-24",13347500,2257,685,5.13204719985016
1986,"Brazil","male","25-34",9895200,2257,754,7.61985609184251
1986,"Brazil","male","35-54",12396000,2257,967,7.80090351726363
1986,"Brazil","male","5-14",16323800,2257,27,0.165402663595486
1986,"Brazil","male","55-74",5492100,2257,581,10.5788314123923
1986,"Brazil","male","75+",823700,2257,103,12.5045526283841
1986,"Bulgaria","female","15-24",575900,2413,38,6.59836777218267
1986,"Bulgaria","female","25-34",618800,2413,20,3.23206205559147
1986,"Bulgaria","female","35-54",1228100,2413,92,7.491246641153
1986,"Bulgaria","female","5-14",632900,2413,3,0.474008532153579
1986,"Bulgaria","female","55-74",951900,2413,184,19.3297615295724
1986,"Bulgaria","female","75+",223100,2413,96,43.0300313760645
1986,"Bulgaria","male","15-24",603700,2413,64,10.6012920324665
1986,"Bulgaria","male","25-34",624900,2413,123,19.6831493038886
1986,"Bulgaria","male","35-54",1217600,2413,290,23.8173455978975
1986,"Bulgaria","male","5-14",667500,2413,12,1.79775280898876
1986,"Bulgaria","male","55-74",881400,2413,314,35.6251418198321
1986,"Bulgaria","male","75+",165700,2413,172,103.802051901026
1986,"Canada","female","15-24",2061500,16062,109,5.28741207858356
1986,"Canada","female","25-34",2278400,16062,172,7.54915730337079
1986,"Canada","female","35-54",3087900,16062,307,9.94203180154798
1986,"Canada","female","5-14",1744900,16062,5,0.286549372456874
1986,"Canada","female","55-74",2115500,16062,191,9.02859844008509
1986,"Canada","female","75+",653100,16062,36,5.51217271474506
1986,"Canada","male","15-24",2116700,16062,570,26.9287097840979
1986,"Canada","male","25-34",2248800,16062,719,31.9726076129491
1986,"Canada","male","35-54",3098100,16062,878,28.3399502921145
1986,"Canada","male","5-14",1836900,16062,20,1.0887908977081
1986,"Canada","male","55-74",1862900,16062,520,27.9134682484299
1986,"Canada","male","75+",394400,16062,143,36.2576064908722
1986,"Chile","female","15-24",1234200,1728,37,2.99789337222492
1986,"Chile","female","25-34",1018700,1728,26,2.55227250417198
1986,"Chile","female","35-54",1305400,1728,37,2.83438026658495
1986,"Chile","female","5-14",1179300,1728,4,0.33918426185025
1986,"Chile","female","55-74",657700,1728,15,2.28067507982363
1986,"Chile","female","75+",147500,1728,3,2.03389830508475
1986,"Chile","male","15-24",1261700,1728,108,8.55987952762146
1986,"Chile","male","25-34",1024700,1728,124,12.1011027617839
1986,"Chile","male","35-54",1237100,1728,156,12.6101366098133
1986,"Chile","male","5-14",1224000,1728,7,0.571895424836601
1986,"Chile","male","55-74",550000,1728,116,21.0909090909091
1986,"Chile","male","75+",91400,1728,21,22.9759299781182
1986,"Colombia","female","15-24",3207600,1366,121,3.77229080932785
1986,"Colombia","female","25-34",2324500,1366,48,2.06496020649602
1986,"Colombia","female","35-54",2454600,1366,26,1.05923572068769
1986,"Colombia","female","5-14",3431600,1366,10,0.291409255157944
1986,"Colombia","female","55-74",1175000,1366,13,1.1063829787234
1986,"Colombia","female","75+",177700,1366,0,0
1986,"Colombia","male","15-24",3258100,1366,260,7.98011110770081
1986,"Colombia","male","25-34",2373200,1366,189,7.96393055789651
1986,"Colombia","male","35-54",2503200,1366,187,7.47043783956536
1986,"Colombia","male","5-14",3517300,1366,10,0.284308987007079
1986,"Colombia","male","55-74",1036800,1366,81,7.8125
1986,"Colombia","male","75+",126000,1366,13,10.3174603174603
1986,"Costa Rica","female","15-24",281700,2389,7,2.48491302804402
1986,"Costa Rica","female","25-34",219400,2389,2,0.911577028258888
1986,"Costa Rica","female","35-54",221500,2389,2,0.90293453724605
1986,"Costa Rica","female","5-14",296100,2389,1,0.337723741979061
1986,"Costa Rica","female","55-74",99500,2389,1,1.00502512562814
1986,"Costa Rica","female","75+",18500,2389,0,0
1986,"Costa Rica","male","15-24",293100,2389,20,6.82360968952576
1986,"Costa Rica","male","25-34",224600,2389,26,11.5761353517364
1986,"Costa Rica","male","35-54",223500,2389,48,21.4765100671141
1986,"Costa Rica","male","5-14",308400,2389,1,0.324254215304799
1986,"Costa Rica","male","55-74",93300,2389,20,21.4362272240086
1986,"Costa Rica","male","75+",13300,2389,3,22.5563909774436
1986,"Ecuador","female","15-24",923500,1943,74,8.01299404439632
1986,"Ecuador","female","25-34",618000,1943,28,4.53074433656958
1986,"Ecuador","female","35-54",712600,1943,12,1.68397417906259
1986,"Ecuador","female","5-14",1298800,1943,6,0.461964890668309
1986,"Ecuador","female","55-74",311800,1943,7,2.24502886465683
1986,"Ecuador","female","75+",50400,1943,4,7.93650793650794
